Time,SerialNumber,DataType,Bias,Current,MotorPos,PiezoPos,+ep,-ep
1645.170,164517,2,0.0,4921380,6893,9195,0.0,0.0
1645.180,164518,2,0.0,-1330788,6893,9195,0.0,0.0
1645.190,164519,2,0.0,-17029796,6893,9195,0.0,0.0
1645.200,164520,2,0.0,1128357,6893,9195,0.0,0.0
1645.210,164521,2,0.0,-7577319,6893,9195,0.0,0.0
1645.220,164522,2,0.0,-35502166,6893,9195,0.0,0.0
1645.230,164523,2,0.0,-18292359,6893,9195,0.0,0.0
1645.240,164524,2,0.0,-9022900,6893,9195,0.0,0.0
1645.250,164525,2,0.0,-10338618,6893,9195,0.0,0.0
1645.260,164526,2,0.0,-16835023,6893,9195,0.0,0.0
1645.270,164527,2,0.0,-19292686,6893,9195,0.0,0.0
1645.280,164528,2,0.0,-5866580,6893,9195,0.0,0.0
1645.290,164529,2,0.0,4476020,6893,9195,0.0,0.0
1645.300,164530,2,0.0,4055718,6893,9195,0.0,0.0
1645.310,164531,2,0.0,11689973,6893,9195,0.0,0.0
1645.320,164532,2,0.0,2040848,6893,9195,0.0,0.0
1645.330,164533,2,0.0,4716730,6893,9195,0.0,0.0
1645.340,164534,2,0.0,18760907,6893,9195,0.0,0.0
1645.350,164535,2,0.0,12825049,6893,9195,0.0,0.0
1645.360,164536,2,0.0,-6184399,6893,9195,0.0,0.0
1645.370,164537,2,0.0,8819901,6893,9195,0.0,0.0
1645.380,164538,2,0.0,7413176,6893,9195,0.0,0.0
1645.390,164539,2,0.0,14137914,6893,9195,0.0,0.0
1645.400,164540,2,0.0,-10374093,6893,9195,0.0,0.0
1645.410,164541,2,0.0,-3968935,6893,9195,0.0,0.0
1645.420,164542,2,0.0,-4469133,6893,9195,0.0,0.0
1645.430,164543,2,0.0,-660944,6893,9195,0.0,0.0
1645.440,164544,2,0.0,7966874,6893,9195,0.0,0.0
1645.450,164545,2,0.0,-12330436,6893,9195,0.0,0.0
1645.460,164546,2,0.0,-7623411,6893,9195,0.0,0.0
1645.470,164547,2,0.0,-11609956,6893,9195,0.0,0.0
1645.480,164548,2,0.0,-26275058,6893,9195,0.0,0.0
1645.490,164549,2,0.0,-16893082,6893,9195,0.0,0.0
1645.500,164550,2,0.0,35499168,6893,9195,0.0,0.0
1645.510,164551,2,0.0,-9866931,6893,9195,0.0,0.0
1645.520,164552,2,0.0,-27131769,6893,9195,0.0,0.0
1645.530,164553,2,0.0,4426292,6893,9195,0.0,0.0
1645.540,164554,2,0.0,6880593,6893,9195,0.0,0.0
1645.550,164555,2,0.0,-22047634,6893,9195,0.0,0.0
1645.560,164556,2,0.0,22103138,6893,9195,0.0,0.0
1645.570,164557,2,0.0,-30681882,6893,9195,0.0,0.0
1645.580,164558,2,0.0,-3344191,6893,9195,0.0,0.0
1645.590,164559,2,0.0,11361921,6893,9195,0.0,0.0
1645.600,164560,2,0.0,-7904295,6893,9195,0.0,0.0
1645.610,164561,2,0.0,-3179486,6893,9195,0.0,0.0
1645.620,164562,2,0.0,-14000139,6893,9195,0.0,0.0
1645.630,164563,2,0.0,2896126,6893,9195,0.0,0.0
1645.640,164564,2,0.0,2920926,6893,9195,0.0,0.0
1645.650,164565,2,0.0,3126646,6893,9195,0.0,0.0
1645.660,164566,2,0.0,-10697913,6893,9195,0.0,0.0
1645.670,164567,2,0.0,-487209,6893,9195,0.0,0.0
1645.680,164568,2,0.0,-14687813,6893,9195,0.0,0.0
1645.690,164569,2,0.0,5075929,6893,9195,0.0,0.0
1645.700,164570,2,0.0,8942350,6893,9195,0.0,0.0
1645.710,164571,2,0.0,1816232,6893,9195,0.0,0.0
1645.720,164572,2,0.0,750507,6893,9195,0.0,0.0
1645.730,164573,2,0.0,-19345537,6893,9195,0.0,0.0
1645.740,164574,2,0.0,4213042,6893,9195,0.0,0.0
1645.750,164575,2,0.0,-4300164,6893,9195,0.0,0.0
1645.760,164576,2,0.0,-11541098,6893,9195,0.0,0.0
1645.770,164577,2,0.0,-16647659,6893,9195,0.0,0.0
1645.780,164578,2,0.0,-11756087,6893,9195,0.0,0.0
1645.790,164579,2,0.0,-5118080,6893,9195,0.0,0.0
1645.800,164580,2,0.0,-18975043,6893,9195,0.0,0.0
1645.810,164581,2,0.0,2247899,6893,9195,0.0,0.0
1645.820,164582,2,0.0,-11162805,6893,9195,0.0,0.0
1645.830,164583,2,0.0,24114947,6893,9195,0.0,0.0
1645.840,164584,2,0.0,19127355,6893,9195,0.0,0.0
1645.850,164585,2,0.0,-9819271,6893,9195,0.0,0.0
1645.860,164586,2,0.0,2327039,6893,9195,0.0,0.0
1645.870,164587,2,0.0,-4195425,6893,9195,0.0,0.0
1645.880,164588,2,0.0,10813550,6893,9195,0.0,0.0
1645.890,164589,2,0.0,8378832,6893,9195,0.0,0.0
1645.900,164590,2,0.0,7601826,6893,9195,0.0,0.0
1645.910,164591,2,0.0,-14401722,6893,9195,0.0,0.0
1645.920,164592,2,0.0,-7157693,6893,9195,0.0,0.0
1645.930,164593,2,0.0,-14179591,6893,9195,0.0,0.0
1645.940,164594,2,0.0,973182,6893,9195,0.0,0.0
1645.950,164595,2,0.0,25095,6893,9195,0.0,0.0
1645.960,164596,2,0.0,-17416763,6893,9195,0.0,0.0
1645.970,164597,2,0.0,-20292108,6893,9195,0.0,0.0
1645.980,164598,2,0.0,923555,6893,9195,0.0,0.0
1645.990,164599,2,0.0,-28761641,6893,9195,0.0,0.0
1646.000,164600,2,0.0,11941433,6893,9195,0.0,0.0
1646.010,164601,2,0.0,-14127176,6893,9195,0.0,0.0
1646.020,164602,2,0.0,-30698194,6893,9195,0.0,0.0
1646.030,164603,2,0.0,31993198,6893,9195,0.0,0.0
1646.040,164604,2,0.0,6651464,6893,9195,0.0,0.0
1646.050,164605,2,0.0,2200858,6893,9195,0.0,0.0
1646.060,164606,2,0.0,10900410,6893,9195,0.0,0.0
1646.070,164607,2,0.0,6497122,6893,9195,0.0,0.0
1646.080,164608,2,0.0,13088872,6893,9195,0.0,0.0
1646.090,164609,2,0.0,6275366,6893,9195,0.0,0.0
1646.100,164610,2,0.0,5189342,6893,9195,0.0,0.0
1646.110,164611,2,0.0,-15758547,6893,9195,0.0,0.0
1646.120,164612,2,0.0,3284733,6893,9195,0.0,0.0
1646.130,164613,2,0.0,-15127878,6893,9195,0.0,0.0
1646.140,164614,2,0.0,-20426769,6893,9195,0.0,0.0
1646.150,164615,2,0.0,13874782,6893,9195,0.0,0.0
1646.160,164616,2,0.0,16608028,6893,9195,0.0,0.0
1646.170,164617,2,0.0,-18679866,6893,9195,0.0,0.0
1646.180,164618,2,0.0,-7434521,6893,9195,0.0,0.0
1646.190,164619,2,0.0,-14143649,6893,9195,0.0,0.0
1646.200,164620,2,0.0,-16658456,6893,9195,0.0,0.0
1646.210,164621,2,0.0,6931717,6893,9195,0.0,0.0
1646.220,164622,2,0.0,7206016,6893,9195,0.0,0.0
1646.230,164623,2,0.0,-7392344,6893,9195,0.0,0.0
1646.240,164624,2,0.0,-7683668,6893,9195,0.0,0.0
1646.250,164625,2,0.0,3921803,6893,9195,0.0,0.0
1646.260,164626,2,0.0,-8143705,6893,9195,0.0,0.0
1646.270,164627,2,0.0,7674032,6893,9195,0.0,0.0
1646.280,164628,2,0.0,1754642,6893,9195,0.0,0.0
1646.290,164629,2,0.0,-35031254,6893,9195,0.0,0.0
1646.300,164630,2,0.0,-19944980,6893,9195,0.0,0.0
1646.310,164631,2,0.0,-17470405,6893,9195,0.0,0.0
1646.320,164632,2,0.0,-9909770,6893,9195,0.0,0.0
1646.330,164633,2,0.0,-6615845,6893,9195,0.0,0.0
1646.340,164634,2,0.0,30062964,6893,9195,0.0,0.0
1646.350,164635,2,0.0,-26948849,6893,9195,0.0,0.0
1646.360,164636,2,0.0,-15906600,6893,9195,0.0,0.0
1646.370,164637,2,0.0,12854844,6893,9195,0.0,0.0
1646.380,164638,2,0.0,12453137,6893,9195,0.0,0.0
1646.390,164639,2,0.0,752069,6893,9195,0.0,0.0
1646.400,164640,2,0.0,13639599,6893,9195,0.0,0.0
1646.410,164641,2,0.0,-25568942,6893,9195,0.0,0.0
1646.420,164642,2,0.0,1988208,6893,9195,0.0,0.0
1646.430,164643,2,0.0,-25006287,6893,9195,0.0,0.0
1646.440,164644,2,0.0,-31061096,6893,9195,0.0,0.0
1646.450,164645,2,0.0,-28835211,6893,9195,0.0,0.0
1646.460,164646,2,0.0,3695508,6893,9195,0.0,0.0
1646.470,164647,2,0.0,2201636,6893,9195,0.0,0.0
1646.480,164648,2,0.0,15645100,6893,9195,0.0,0.0
1646.490,164649,2,0.0,8562157,6893,9195,0.0,0.0
1646.500,164650,2,0.0,-22021284,6893,9195,0.0,0.0
1646.510,164651,2,0.0,-6853708,6893,9195,0.0,0.0
1646.520,164652,2,0.0,11108044,6893,9195,0.0,0.0
1646.530,164653,2,0.0,-5750536,6893,9195,0.0,0.0
1646.540,164654,2,0.0,1199792,6893,9195,0.0,0.0
1646.550,164655,2,0.0,8160102,6893,9195,0.0,0.0
1646.560,164656,2,0.0,9791195,6893,9195,0.0,0.0
1646.570,164657,2,0.0,-892486,6893,9195,0.0,0.0
1646.580,164658,2,0.0,7999696,6893,9195,0.0,0.0
1646.590,164659,2,0.0,-7456623,6893,9195,0.0,0.0
1646.600,164660,2,0.0,12519431,6893,9195,0.0,0.0
1646.610,164661,2,0.0,977369,6893,9195,0.0,0.0
1646.620,164662,2,0.0,-8778368,6893,9195,0.0,0.0
1646.630,164663,2,0.0,-43530040,6893,9195,0.0,0.0
1646.640,164664,2,0.0,-14541546,6893,9195,0.0,0.0
1646.650,164665,2,0.0,-11075767,6893,9195,0.0,0.0
1646.660,164666,2,0.0,-12030161,6893,9195,0.0,0.0
1646.670,164667,2,0.0,-12218575,6893,9195,0.0,0.0
1646.680,164668,2,0.0,4486311,6893,9195,0.0,0.0
1646.690,164669,2,0.0,5009361,6893,9195,0.0,0.0
1646.700,164670,2,0.0,8694421,6893,9195,0.0,0.0
1646.710,164671,2,0.0,-16486218,6893,9195,0.0,0.0
1646.720,164672,2,0.0,-18711633,6893,9195,0.0,0.0
1646.730,164673,2,0.0,-10533880,6893,9195,0.0,0.0
1646.740,164674,2,0.0,2815382,6893,9195,0.0,0.0
1646.750,164675,2,0.0,-17625159,6893,9195,0.0,0.0
1646.760,164676,2,0.0,-5133690,6893,9195,0.0,0.0
1646.770,164677,2,0.0,12394589,6893,9195,0.0,0.0
1646.780,164678,2,0.0,1190712,6893,9195,0.0,0.0
1646.790,164679,2,0.0,-31106162,6893,9195,0.0,0.0
1646.800,164680,2,0.0,758770,6893,9195,0.0,0.0
1646.810,164681,2,0.0,17683962,6893,9195,0.0,0.0
1646.820,164682,2,0.0,-19780073,6893,9195,0.0,0.0
1646.830,164683,2,0.0,6700634,6893,9195,0.0,0.0
1646.840,164684,2,0.0,-33257311,6893,9195,0.0,0.0
1646.850,164685,2,0.0,22662484,6893,9195,0.0,0.0
1646.860,164686,2,0.0,-23978768,6893,9195,0.0,0.0
1646.870,164687,2,0.0,8569663,6893,9195,0.0,0.0
1646.880,164688,2,0.0,-5493176,6893,9195,0.0,0.0
1646.890,164689,2,0.0,-31953279,6893,9195,0.0,0.0
1646.900,164690,2,0.0,23893930,6893,9195,0.0,0.0
1646.910,164691,2,0.0,3843392,6893,9195,0.0,0.0
1646.920,164692,2,0.0,13563833,6893,9195,0.0,0.0
1646.930,164693,2,0.0,30294648,6893,9195,0.0,0.0
1646.940,164694,2,0.0,7273012,6893,9195,0.0,0.0
1646.950,164695,2,0.0,17196538,6893,9195,0.0,0.0
1646.960,164696,2,0.0,-7117080,6893,9195,0.0,0.0
1646.970,164697,2,0.0,-19690237,6893,9195,0.0,0.0
1646.980,164698,2,0.0,585742,6893,9195,0.0,0.0
1646.990,164699,2,0.0,18968881,6893,9195,0.0,0.0
1647.000,164700,2,0.0,7692518,6893,9195,0.0,0.0
1647.010,164701,2,0.0,-3533818,6893,9195,0.0,0.0
1647.020,164702,2,0.0,-3315204,6893,9195,0.0,0.0
1647.030,164703,2,0.0,34135069,6893,9195,0.0,0.0
1647.040,164704,2,0.0,11175981,6893,9195,0.0,0.0
1647.050,164705,2,0.0,2880514,6893,9195,0.0,0.0
1647.060,164706,2,0.0,22644048,6893,9195,0.0,0.0
1647.070,164707,2,0.0,4037186,6893,9195,0.0,0.0
1647.080,164708,2,0.0,-13295128,6893,9195,0.0,0.0
1647.090,164709,2,0.0,12245821,6893,9195,0.0,0.0
1647.100,164710,2,0.0,-13584721,6893,9195,0.0,0.0
1647.110,164711,2,0.0,17757298,6893,9195,0.0,0.0
1647.120,164712,2,0.0,-6249468,6893,9195,0.0,0.0
1647.130,164713,2,0.0,18523027,6893,9195,0.0,0.0
1647.140,164714,2,0.0,3203163,6893,9195,0.0,0.0
1647.150,164715,2,0.0,8998641,6893,9195,0.0,0.0
1647.160,164716,2,0.0,19027365,6893,9195,0.0,0.0
1647.170,164717,2,0.0,12824642,6893,9195,0.0,0.0
1647.180,164718,2,0.0,1582343,6893,9195,0.0,0.0
1647.190,164719,2,0.0,-12606719,6893,9195,0.0,0.0
1647.200,164720,2,0.0,-5432729,6893,9195,0.0,0.0
1647.210,164721,2,0.0,-10704556,6893,9195,0.0,0.0
1647.220,164722,2,0.0,20106119,6893,9195,0.0,0.0
1647.230,164723,2,0.0,-16849227,6893,9195,0.0,0.0
1647.240,164724,2,0.0,-10567098,6893,9195,0.0,0.0
1647.250,164725,2,0.0,-2966807,6893,9195,0.0,0.0
1647.260,164726,2,0.0,-10854766,6893,9195,0.0,0.0
1647.270,164727,2,0.0,-12338694,6893,9195,0.0,0.0
1647.280,164728,2,0.0,-14441141,6893,9195,0.0,0.0
1647.290,164729,2,0.0,-468053,6893,9195,0.0,0.0
1647.300,164730,2,0.0,-31523393,6893,9195,0.0,0.0
1647.310,164731,2,0.0,-3240951,6893,9195,0.0,0.0
1647.320,164732,2,0.0,2564712,6893,9195,0.0,0.0
1647.330,164733,2,0.0,-13825971,6893,9195,0.0,0.0
1647.340,164734,2,0.0,11186585,6893,9195,0.0,0.0
1647.350,164735,2,0.0,802588,6893,9195,0.0,0.0
1647.360,164736,2,0.0,-12821485,6893,9195,0.0,0.0
1647.370,164737,2,0.0,-24651311,6893,9195,0.0,0.0
1647.380,164738,2,0.0,8643214,6893,9195,0.0,0.0
1647.390,164739,2,0.0,31541516,6893,9195,0.0,0.0
1647.400,164740,2,0.0,807177,6893,9195,0.0,0.0
1647.410,164741,2,0.0,-35808744,6893,9195,0.0,0.0
1647.420,164742,2,0.0,-3079414,6893,9195,0.0,0.0
1647.430,164743,2,0.0,18440510,6893,9195,0.0,0.0
1647.440,164744,2,0.0,-25533265,6893,9195,0.0,0.0
1647.450,164745,2,0.0,-12423686,6893,9195,0.0,0.0
1647.460,164746,2,0.0,-6138951,6893,9195,0.0,0.0
1647.470,164747,2,0.0,-2148059,6893,9195,0.0,0.0
1647.480,164748,2,0.0,-56602922,6893,9195,0.0,0.0
1647.490,164749,2,0.0,-25912593,6893,9195,0.0,0.0
1647.500,164750,2,0.0,-4706395,6893,9195,0.0,0.0
1647.510,164751,2,0.0,1881371,6893,9195,0.0,0.0
1647.520,164752,2,0.0,-23217533,6893,9195,0.0,0.0
1647.530,164753,2,0.0,16599980,6893,9195,0.0,0.0
1647.540,164754,2,0.0,-1972238,6893,9195,0.0,0.0
1647.550,164755,2,0.0,8438585,6893,9195,0.0,0.0
1647.560,164756,2,0.0,-33155921,6893,9195,0.0,0.0
1647.570,164757,2,0.0,-24697114,6893,9195,0.0,0.0
1647.580,164758,2,0.0,16736194,6893,9195,0.0,0.0
1647.590,164759,2,0.0,13409421,6893,9195,0.0,0.0
1647.600,164760,2,0.0,-5290146,6893,9195,0.0,0.0
1647.610,164761,2,0.0,-3423880,6893,9195,0.0,0.0
1647.620,164762,2,0.0,9255327,6893,9195,0.0,0.0
1647.630,164763,2,0.0,-15634729,6893,9195,0.0,0.0
1647.640,164764,2,0.0,-27720738,6893,9195,0.0,0.0
1647.650,164765,2,0.0,6147634,6893,9195,0.0,0.0
1647.660,164766,2,0.0,1882364,6893,9195,0.0,0.0
1647.670,164767,2,0.0,-16822757,6893,9195,0.0,0.0
1647.680,164768,2,0.0,-5936426,6893,9195,0.0,0.0
1647.690,164769,2,0.0,-35469603,6893,9195,0.0,0.0
1647.700,164770,2,0.0,-5931326,6893,9195,0.0,0.0
1647.710,164771,2,0.0,-2272917,6893,9195,0.0,0.0
1647.720,164772,2,0.0,23214500,6893,9195,0.0,0.0
1647.730,164773,2,0.0,23457756,6893,9195,0.0,0.0
1647.740,164774,2,0.0,-15070274,6893,9195,0.0,0.0
1647.750,164775,2,0.0,-18733319,6893,9195,0.0,0.0
1647.760,164776,2,0.0,-9535993,6893,9195,0.0,0.0
1647.770,164777,2,0.0,-1446168,6893,9195,0.0,0.0
1647.780,164778,2,0.0,-31765054,6893,9195,0.0,0.0
1647.790,164779,2,0.0,5844933,6893,9195,0.0,0.0
1647.800,164780,2,0.0,-6466836,6893,9195,0.0,0.0
1647.810,164781,2,0.0,-2699072,6893,9195,0.0,0.0
1647.820,164782,2,0.0,-12676394,6893,9195,0.0,0.0
1647.830,164783,2,0.0,7848315,6893,9195,0.0,0.0
1647.840,164784,2,0.0,-32391646,6893,9195,0.0,0.0
1647.850,164785,2,0.0,-25856557,6893,9195,0.0,0.0
1647.860,164786,2,0.0,-14190510,6893,9195,0.0,0.0
1647.870,164787,2,0.0,1581264,6893,9195,0.0,0.0
1647.880,164788,2,0.0,7573404,6893,9195,0.0,0.0
1647.890,164789,2,0.0,-16848950,6893,9195,0.0,0.0
1647.900,164790,2,0.0,-24946160,6893,9195,0.0,0.0
1647.910,164791,2,0.0,236907,6893,9195,0.0,0.0
1647.920,164792,2,0.0,-6863627,6893,9195,0.0,0.0
1647.930,164793,2,0.0,10998870,6893,9195,0.0,0.0
1647.940,164794,2,0.0,-11739323,6893,9195,0.0,0.0
1647.950,164795,2,0.0,-14846586,6893,9195,0.0,0.0
1647.960,164796,2,0.0,-6573152,6893,9195,0.0,0.0
1647.970,164797,2,0.0,-415407,6893,9195,0.0,0.0
1647.980,164798,2,0.0,14803135,6893,9195,0.0,0.0
1647.990,164799,2,0.0,5786254,6893,9195,0.0,0.0
1648.000,164800,2,0.0,-12723468,6893,9195,0.0,0.0
1648.010,164801,2,0.0,2257957,6893,9195,0.0,0.0
1648.020,164802,2,0.0,13847734,6893,9195,0.0,0.0
1648.030,164803,2,0.0,-40426847,6893,9195,0.0,0.0
1648.040,164804,2,0.0,15635817,6893,9195,0.0,0.0
1648.050,164805,2,0.0,5858431,6893,9195,0.0,0.0
1648.060,164806,2,0.0,14462798,6893,9195,0.0,0.0
1648.070,164807,2,0.0,-38145932,6893,9195,0.0,0.0
1648.080,164808,2,0.0,-12680278,6893,9195,0.0,0.0
1648.090,164809,2,0.0,20151406,6893,9195,0.0,0.0
1648.100,164810,2,0.0,-27653342,6893,9195,0.0,0.0
1648.110,164811,2,0.0,-22638294,6893,9195,0.0,0.0
1648.120,164812,2,0.0,4281624,6893,9195,0.0,0.0
1648.130,164813,2,0.0,-471348,6893,9195,0.0,0.0
1648.140,164814,2,0.0,-28392582,6893,9195,0.0,0.0
1648.150,164815,2,0.0,-16051087,6893,9195,0.0,0.0
1648.160,164816,2,0.0,1397328,6893,9195,0.0,0.0
1648.170,164817,2,0.0,-15335863,6893,9195,0.0,0.0
1648.180,164818,2,0.0,2425244,6893,9195,0.0,0.0
1648.190,164819,2,0.0,13247455,6893,9195,0.0,0.0
1648.200,164820,2,0.0,7983694,6893,9195,0.0,0.0
1648.210,164821,2,0.0,-27758451,6893,9195,0.0,0.0
1648.220,164822,2,0.0,-5239356,6893,9195,0.0,0.0
1648.230,164823,2,0.0,9541579,6893,9195,0.0,0.0
1648.240,164824,2,0.0,11897811,6893,9195,0.0,0.0
1648.250,164825,2,0.0,-13547530,6893,9195,0.0,0.0
1648.260,164826,2,0.0,-8116243,6893,9195,0.0,0.0
1648.270,164827,2,0.0,-19051484,6893,9195,0.0,0.0
1648.280,164828,2,0.0,-9435671,6893,9195,0.0,0.0
1648.290,164829,2,0.0,6053631,6893,9195,0.0,0.0
1648.300,164830,2,0.0,-12336156,6893,9195,0.0,0.0
1648.310,164831,2,0.0,-32255523,6893,9195,0.0,0.0
1648.320,164832,2,0.0,1789312,6893,9195,0.0,0.0
1648.330,164833,2,0.0,-34252357,6893,9195,0.0,0.0
1648.340,164834,2,0.0,-9698630,6893,9195,0.0,0.0
1648.350,164835,2,0.0,-16846780,6893,9195,0.0,0.0
1648.360,164836,2,0.0,-271963,6893,9195,0.0,0.0
1648.370,164837,2,0.0,1335082,6893,9195,0.0,0.0
1648.380,164838,2,0.0,2598383,6893,9195,0.0,0.0
1648.390,164839,2,0.0,360113,6893,9195,0.0,0.0
1648.400,164840,2,0.0,10975304,6893,9195,0.0,0.0
1648.410,164841,2,0.0,-23564003,6893,9195,0.0,0.0
1648.420,164842,2,0.0,27192686,6893,9195,0.0,0.0
1648.430,164843,2,0.0,9063957,6893,9195,0.0,0.0
1648.440,164844,2,0.0,24651844,6893,9195,0.0,0.0
