Time,SerialNumber,DataType,Bias,Current,MotorPos,PiezoPos,+ep,-ep
1716.910,171691,2,0.0,-92576782,6893,9235,0.0,0.0
1716.920,171692,2,0.0,-51047985,6893,9235,0.0,0.0
1716.930,171693,2,0.0,-34323810,6893,9235,0.0,0.0
1716.940,171694,2,0.0,-31702716,6893,9235,0.0,0.0
1716.950,171695,2,0.0,-42325705,6893,9235,0.0,0.0
1716.960,171696,2,0.0,-20698364,6893,9235,0.0,0.0
1716.970,171697,2,0.0,-10486029,6893,9235,0.0,0.0
1716.980,171698,2,0.0,-20013000,6893,9235,0.0,0.0
1716.990,171699,2,0.0,-32366862,6893,9235,0.0,0.0
1717.000,171700,2,0.0,-15152771,6893,9235,0.0,0.0
1717.010,171701,2,0.0,-36680728,6893,9235,0.0,0.0
1717.020,171702,2,0.0,-20801080,6893,9235,0.0,0.0
1717.030,171703,2,0.0,-13851888,6893,9235,0.0,0.0
1717.040,171704,2,0.0,-50683854,6893,9235,0.0,0.0
1717.050,171705,2,0.0,-5342239,6893,9235,0.0,0.0
1717.060,171706,2,0.0,-6695351,6893,9235,0.0,0.0
1717.070,171707,2,0.0,-18903445,6893,9235,0.0,0.0
1717.080,171708,2,0.0,-10935309,6893,9235,0.0,0.0
1717.090,171709,2,0.0,-19978388,6893,9235,0.0,0.0
1717.100,171710,2,0.0,-17241370,6893,9235,0.0,0.0
1717.110,171711,2,0.0,-2264190,6893,9235,0.0,0.0
1717.120,171712,2,0.0,-16128798,6893,9235,0.0,0.0
1717.130,171713,2,0.0,-31667286,6893,9235,0.0,0.0
1717.140,171714,2,0.0,-2628680,6893,9235,0.0,0.0
1717.150,171715,2,0.0,7096760,6893,9235,0.0,0.0
1717.160,171716,2,0.0,17116409,6893,9235,0.0,0.0
1717.170,171717,2,0.0,-27227851,6893,9235,0.0,0.0
1717.180,171718,2,0.0,-26135648,6893,9235,0.0,0.0
1717.190,171719,2,0.0,456835,6893,9235,0.0,0.0
1717.200,171720,2,0.0,24154078,6893,9235,0.0,0.0
1717.210,171721,2,0.0,-29597743,6893,9235,0.0,0.0
1717.220,171722,2,0.0,-5053346,6893,9235,0.0,0.0
1717.230,171723,2,0.0,-2961339,6893,9235,0.0,0.0
1717.240,171724,2,0.0,-15911885,6893,9235,0.0,0.0
1717.250,171725,2,0.0,-19548658,6893,9235,0.0,0.0
1717.260,171726,2,0.0,-6661526,6893,9235,0.0,0.0
1717.270,171727,2,0.0,12865395,6893,9235,0.0,0.0
1717.280,171728,2,0.0,-20730671,6893,9235,0.0,0.0
1717.290,171729,2,0.0,-8935479,6893,9235,0.0,0.0
1717.300,171730,2,0.0,23835936,6893,9235,0.0,0.0
1717.310,171731,2,0.0,-15776094,6893,9235,0.0,0.0
1717.320,171732,2,0.0,14696239,6893,9235,0.0,0.0
1717.330,171733,2,0.0,19010637,6893,9235,0.0,0.0
1717.340,171734,2,0.0,-15112846,6893,9235,0.0,0.0
1717.350,171735,2,0.0,-5041073,6893,9235,0.0,0.0
1717.360,171736,2,0.0,-5460219,6893,9235,0.0,0.0
1717.370,171737,2,0.0,-14813732,6893,9235,0.0,0.0
1717.380,171738,2,0.0,19793168,6893,9235,0.0,0.0
1717.390,171739,2,0.0,6594204,6893,9235,0.0,0.0
1717.400,171740,2,0.0,2953993,6893,9235,0.0,0.0
1717.410,171741,2,0.0,-134036,6893,9235,0.0,0.0
1717.420,171742,2,0.0,-21620809,6893,9235,0.0,0.0
1717.430,171743,2,0.0,-19302566,6893,9235,0.0,0.0
1717.440,171744,2,0.0,-26048914,6893,9235,0.0,0.0
1717.450,171745,2,0.0,1965944,6893,9235,0.0,0.0
1717.460,171746,2,0.0,-22003993,6893,9235,0.0,0.0
1717.470,171747,2,0.0,11535943,6893,9235,0.0,0.0
1717.480,171748,2,0.0,-5253634,6893,9235,0.0,0.0
1717.490,171749,2,0.0,-6684225,6893,9235,0.0,0.0
1717.500,171750,2,0.0,2883447,6893,9235,0.0,0.0
1717.510,171751,2,0.0,-12980416,6893,9235,0.0,0.0
1717.520,171752,2,0.0,7306616,6893,9235,0.0,0.0
1717.530,171753,2,0.0,-29978148,6893,9235,0.0,0.0
1717.540,171754,2,0.0,-32839304,6893,9235,0.0,0.0
1717.550,171755,2,0.0,14085738,6893,9235,0.0,0.0
1717.560,171756,2,0.0,-14406347,6893,9235,0.0,0.0
1717.570,171757,2,0.0,13376127,6893,9235,0.0,0.0
1717.580,171758,2,0.0,-15764322,6893,9235,0.0,0.0
1717.590,171759,2,0.0,2671564,6893,9235,0.0,0.0
1717.600,171760,2,0.0,16930951,6893,9235,0.0,0.0
1717.610,171761,2,0.0,-1093655,6893,9235,0.0,0.0
1717.620,171762,2,0.0,-1037938,6893,9235,0.0,0.0
1717.630,171763,2,0.0,-7513639,6893,9235,0.0,0.0
1717.640,171764,2,0.0,-23482744,6893,9235,0.0,0.0
1717.650,171765,2,0.0,11809671,6893,9235,0.0,0.0
1717.660,171766,2,0.0,7035039,6893,9235,0.0,0.0
1717.670,171767,2,0.0,-3928819,6893,9235,0.0,0.0
1717.680,171768,2,0.0,-10964541,6893,9235,0.0,0.0
1717.690,171769,2,0.0,-8793256,6893,9235,0.0,0.0
1717.700,171770,2,0.0,-3813517,6893,9235,0.0,0.0
1717.710,171771,2,0.0,10978537,6893,9235,0.0,0.0
1717.720,171772,2,0.0,-10072046,6893,9235,0.0,0.0
1717.730,171773,2,0.0,8390600,6893,9235,0.0,0.0
1717.740,171774,2,0.0,-4085077,6893,9235,0.0,0.0
1717.750,171775,2,0.0,-21972866,6893,9235,0.0,0.0
1717.760,171776,2,0.0,14683785,6893,9235,0.0,0.0
1717.770,171777,2,0.0,-1716906,6893,9235,0.0,0.0
1717.780,171778,2,0.0,-31529737,6893,9235,0.0,0.0
1717.790,171779,2,0.0,13491545,6893,9235,0.0,0.0
1717.800,171780,2,0.0,3462264,6893,9235,0.0,0.0
1717.810,171781,2,0.0,-22283248,6893,9235,0.0,0.0
1717.820,171782,2,0.0,-20691131,6893,9235,0.0,0.0
1717.830,171783,2,0.0,-15082527,6893,9235,0.0,0.0
1717.840,171784,2,0.0,10570576,6893,9235,0.0,0.0
1717.850,171785,2,0.0,-10486984,6893,9235,0.0,0.0
1717.860,171786,2,0.0,-9365538,6893,9235,0.0,0.0
1717.870,171787,2,0.0,2099802,6893,9235,0.0,0.0
1717.880,171788,2,0.0,-9971986,6893,9235,0.0,0.0
1717.890,171789,2,0.0,-20634659,6893,9235,0.0,0.0
1717.900,171790,2,0.0,-8526009,6893,9235,0.0,0.0
1717.910,171791,2,0.0,-471293,6893,9235,0.0,0.0
1717.920,171792,2,0.0,-4613320,6893,9235,0.0,0.0
1717.930,171793,2,0.0,-6310885,6893,9235,0.0,0.0
1717.940,171794,2,0.0,-7926942,6893,9235,0.0,0.0
1717.950,171795,2,0.0,34236804,6893,9235,0.0,0.0
1717.960,171796,2,0.0,-30166599,6893,9235,0.0,0.0
1717.970,171797,2,0.0,-16925656,6893,9235,0.0,0.0
1717.980,171798,2,0.0,9855757,6893,9235,0.0,0.0
1717.990,171799,2,0.0,20472545,6893,9235,0.0,0.0
1718.000,171800,2,0.0,-17209475,6893,9235,0.0,0.0
1718.010,171801,2,0.0,-22718022,6893,9235,0.0,0.0
1718.020,171802,2,0.0,11724766,6893,9235,0.0,0.0
1718.030,171803,2,0.0,-6766203,6893,9235,0.0,0.0
1718.040,171804,2,0.0,-5390356,6893,9235,0.0,0.0
1718.050,171805,2,0.0,967470,6893,9235,0.0,0.0
1718.060,171806,2,0.0,-3982021,6893,9235,0.0,0.0
1718.070,171807,2,0.0,8002563,6893,9235,0.0,0.0
1718.080,171808,2,0.0,-8348414,6893,9235,0.0,0.0
1718.090,171809,2,0.0,-27712479,6893,9235,0.0,0.0
1718.100,171810,2,0.0,-8022580,6893,9235,0.0,0.0
1718.110,171811,2,0.0,-16579656,6893,9235,0.0,0.0
