Time,SerialNumber,DataType,Bias,Current,MotorPos,PiezoPos,+ep,-ep
81.860,8186,1,0.0,589154,0,0,0.0,0.0
81.870,8187,1,0.0,563360,0,0,0.0,0.0
81.880,8188,1,0.0,561419,0,0,0.0,0.0
81.890,8189,1,0.0,566670,0,0,0.0,0.0
81.900,8190,1,0.0,557825,0,0,0.0,0.0
81.910,8191,1,0.0,579529,0,0,0.0,0.0
81.920,8192,1,0.0,585450,0,0,0.0,0.0
81.930,8193,1,0.0,570093,0,0,0.0,0.0
81.940,8194,1,0.0,560713,0,0,0.0,0.0
81.950,8195,1,0.0,551190,0,0,0.0,0.0
81.960,8196,1,0.0,552538,0,0,0.0,0.0
81.970,8197,1,0.0,563481,0,0,0.0,0.0
81.980,8198,1,0.0,580258,0,0,0.0,0.0
81.990,8199,1,0.0,575259,0,0,0.0,0.0
82.000,8200,1,0.0,567789,0,0,0.0,0.0
82.010,8201,1,0.0,584873,0,0,0.0,0.0
82.020,8202,1,0.0,537861,0,0,0.0,0.0
82.030,8203,1,0.0,542483,0,0,0.0,0.0
82.040,8204,1,0.0,601186,0,0,0.0,0.0
82.050,8205,1,0.0,567823,0,0,0.0,0.0
82.060,8206,1,0.0,560036,0,0,0.0,0.0
82.070,8207,1,0.0,578221,0,0,0.0,0.0
82.080,8208,1,0.0,559839,0,0,0.0,0.0
82.090,8209,1,0.0,577764,0,0,0.0,0.0
82.100,8210,1,0.0,579928,0,0,0.0,0.0
82.110,8211,1,0.0,545528,0,0,0.0,0.0
82.120,8212,1,0.0,544788,0,0,0.0,0.0
82.130,8213,1,0.0,585573,0,0,0.0,0.0
82.140,8214,1,0.0,558536,0,0,0.0,0.0
82.150,8215,1,0.0,529287,0,0,0.0,0.0
82.160,8216,1,0.0,557928,0,0,0.0,0.0
82.170,8217,1,0.0,572197,0,0,0.0,0.0
82.180,8218,1,0.0,612318,0,0,0.0,0.0
82.190,8219,1,0.0,570017,0,0,0.0,0.0
82.200,8220,1,0.0,568479,0,0,0.0,0.0
82.210,8221,1,0.0,556385,0,0,0.0,0.0
82.220,8222,1,0.0,574446,0,0,0.0,0.0
82.230,8223,1,0.0,589652,0,0,0.0,0.0
82.240,8224,1,0.0,568069,0,0,0.0,0.0
82.250,8225,1,0.0,586958,0,0,0.0,0.0
82.260,8226,1,0.0,574862,0,0,0.0,0.0
82.270,8227,1,0.0,558063,0,0,0.0,0.0
82.280,8228,1,0.0,543495,0,0,0.0,0.0
82.290,8229,1,0.0,543718,0,0,0.0,0.0
82.300,8230,1,0.0,567725,0,0,0.0,0.0
82.310,8231,1,0.0,589636,0,0,0.0,0.0
82.320,8232,1,0.0,549133,0,0,0.0,0.0
82.330,8233,1,0.0,555222,0,0,0.0,0.0
82.340,8234,1,0.0,554140,0,0,0.0,0.0
82.350,8235,1,0.0,564433,0,0,0.0,0.0
